country,code,year,GDP,population,malePopulation,femalePopulation,totalRate,maleRate,femaleRate,5-14,15-24,25-34,35-54,55-74,75+,male_5-14,male_15-24,male_25-34,male_35-54,male_55-74,male_75+,female_5-14,female_15-24,female_25-34,female_35-54,female_55-74,female_75+
Canada,CAN,1987,18124,23798100.0,11704200.0,12093900.0,15.089439913270388,23.854684643119562,6.6066364034761325,0.8341675008341676,15.398109346067635,19.248714220611532,18.439560093771142,17.45278354593098,15.072144104402168,1.36,25.52,30.95,27.49,28.2,28.63,0.29,4.95,7.68,9.38,7.96,6.92
Canada,CAN,1988,21069,24080600.0,11839500.0,12241100.0,14.576048769548931,23.09219139321762,6.339299572750814,0.7738440704198105,16.08238168852541,18.11106121838048,17.56612138816695,16.265119001170504,15.35474761736675,1.29,26.89,29.19,25.31,27.27,30.6,0.23,4.88,7.15,9.83,6.53,6.21
Canada,CAN,1989,23188,24368400.0,11977000.0,12391400.0,14.325930303179529,22.50146113383986,6.4238100618170675,0.6849127421166543,15.804120815993056,17.781917483435297,17.361934107608437,16.03206412825651,14.423076923076925,1.02,26.44,28.31,25.25,25.75,29.46,0.34,4.74,7.34,9.51,7.42,5.4
Canada,CAN,1990,24041,24704400.0,12137700.0,12566700.0,13.673677563510953,22.02229417434934,5.6100646947886075,0.8151509387821646,14.979526253045146,17.99966395026464,16.838581381707893,13.257530516207629,14.738213500529271,1.22,24.56,29.63,25.38,21.83,32.42,0.39,4.98,6.45,8.36,5.64,4.16
Canada,CAN,1991,24038,25390400.0,12478800.0,12911600.0,14.151017707479994,23.039074269961855,5.560890981752842,0.7659799260433174,16.055345255188616,18.287545975712497,16.96716954904125,14.995226674738632,13.335425164731724,1.03,27.73,29.46,26.59,24.12,29.02,0.49,4.03,7.24,7.38,6.8,3.89
Canada,CAN,1992,22393,26454400.0,13076300.0,13378100.0,14.016571912422886,22.345770592598825,5.875273768322856,0.8721303065281519,15.53035024305123,17.66274819717475,17.33574286820705,14.608988049257055,12.813787935556388,1.3,24.68,28.85,26.22,23.81,27.21,0.42,6.04,6.2,8.37,6.31,4.19
Canada,CAN,1993,21421,26944700.0,13323400.0,13621300.0,14.114092938499965,22.62185328069412,5.792398669730495,1.1450381679389312,14.404006346687822,17.098905433389213,18.2564585943023,14.409221902017292,14.07320985853872,1.34,23.75,28.07,28.17,23.45,26.88,0.94,4.7,5.84,8.25,6.22,6.41
Canada,CAN,1994,21219,27246000.0,13465900.0,13780100.0,13.756147691404243,22.04085876176119,5.660336282029884,1.2368739903069466,15.195225068390949,15.471054479783284,17.889753940792005,13.884304794595904,13.951841359773372,1.83,24.7,25.21,27.53,22.13,30.33,0.62,5.32,5.49,8.18,6.39,4.18
Canada,CAN,1995,21871,27618500.0,13645000.0,13973500.0,14.367181418252258,23.129351410773175,5.810999391705729,1.0744896174317198,14.985461865354507,17.984515027738826,18.910688548979497,13.704291836157578,12.235741961797295,1.08,24.72,29.89,29.29,21.56,26.55,1.07,4.87,5.8,8.47,6.53,3.69
Canada,CAN,1996,22686,27706600.0,13684700.0,14021900.0,14.224047699826036,22.601883855692854,6.047682553719539,1.018254066807401,14.439805149617257,16.161318190438063,19.420899937425336,14.04069641854236,13.072333579137895,1.55,23.8,26.25,28.98,22.87,29.15,0.46,4.63,5.84,9.87,5.96,3.53
Canada,CAN,1997,23245,28085100.0,13872900.0,14212200.0,13.106593887862248,21.00498093405128,5.3967717876190875,1.2545199616264482,13.655746998940076,14.375696289313565,17.52350646911289,13.225146946077178,12.78244028405423,1.87,22.35,22.67,27.18,21.78,26.98,0.61,4.54,5.89,7.87,5.36,4.33
Canada,CAN,1998,22268,28372536.0,14017230.0,14355306.0,13.037255464227801,20.867175611729277,5.39173459625312,1.1265591210879622,13.760843397684456,15.394795241536869,16.90060942497483,13.103273892752423,12.293445160001996,1.43,21.86,24.68,26.44,21.66,24.54,0.8,5.27,5.91,7.36,5.19,4.98
Canada,CAN,1999,23572,28681643.0,14171231.0,14510412.0,14.204207199706097,22.750317174280767,5.857862616168307,0.7821197645330684,13.522014712339734,16.409318340775812,19.799615653278664,13.711383799311388,12.544017137057258,1.19,22.15,27.24,30.4,22.21,24.96,0.35,4.47,5.35,9.18,5.83,5.11
Canada,CAN,2000,25589,29008565.0,14334662.0,14673903.0,12.430811382776087,19.519120855448143,5.506374139177559,1.1226097259490018,13.022306827172606,13.689841320436278,17.03151896124073,11.940688663082579,10.256344510612111,1.38,20.18,21.74,25.91,19.03,22.66,0.85,5.51,5.46,8.14,5.34,2.8
Canada,CAN,2001,25165,29262055.0,14464189.0,14797866.0,12.623857073606073,19.849021607779047,5.56161273524169,0.6592855981258708,11.899050630815276,14.234822641992357,17.769307185033156,12.64393305884313,9.591117603559951,0.67,18.36,22.91,27.53,19.56,19.67,0.65,5.1,5.35,8.01,6.15,3.47
Canada,CAN,2002,25570,29642114.0,14653689.0,14988425.0,12.31356171155674,19.4558516971392,5.330780252094533,0.8547081598988026,11.501733675954082,13.604372399172577,16.86119945825027,12.876808316630257,10.669728988883682,0.86,17.51,21.24,26.22,20.66,23.71,0.85,5.18,5.79,7.51,5.54,2.66
Canada,CAN,2003,29787,29958833.0,14810344.0,15148489.0,12.567245192761682,19.601165239646022,5.690336508149427,0.6625272617699195,12.098024591900257,12.393595815922051,17.71442350755477,13.371357594304907,10.40006101369128,0.91,18.5,19.32,26.6,22.03,21.0,0.4,5.37,5.3,8.84,5.19,3.81
Canada,CAN,2004,33787,30283966.0,14970104.0,15313862.0,11.930405680682643,18.26306617509137,5.739897616943394,0.6928964258422651,11.023023881840533,13.462506577493697,16.43101996007804,12.104490676774928,10.268165058160339,0.82,16.99,21.48,24.28,18.26,20.68,0.56,4.75,5.25,8.58,6.29,3.72
Canada,CAN,2005,38218,30597090.0,15124359.0,15472731.0,12.233189496125286,18.89005676207501,5.726203085932277,1.1021853580186114,11.585372931789012,11.547456316831468,17.523898103962043,12.090595858216341,11.241046859034752,0.93,16.8,18.56,26.72,19.23,21.37,1.28,6.11,4.39,8.33,5.33,4.79
Canada,CAN,2006,42566,30902962.0,15291122.0,15611840.0,11.364606408926107,17.62460596416666,5.23320761678316,0.7877683462988991,9.333669972173578,10.913205683688464,15.528704223956481,13.138908688262173,11.42659026151754,0.65,14.47,16.3,23.8,20.58,23.31,0.94,3.95,5.42,7.21,6.09,3.71
Canada,CAN,2007,46890,31242631.0,15462567.0,15780064.0,11.557925451284817,17.636140234671256,5.602005162970188,0.8512513136355498,10.497926604243416,11.585062932437124,16.086631662393902,11.770223859296122,11.154902674660855,0.91,15.49,17.95,24.17,17.93,21.86,0.79,5.26,5.11,7.95,5.93,4.1
Canada,CAN,2008,49041,31588641.0,15637297.0,15951344.0,11.728899638322522,17.758823663706075,5.817691600156075,0.654335153606486,10.134524318699489,11.305204603267756,16.35119439345818,12.845575349403568,10.634834910371461,0.82,14.69,17.28,24.44,18.96,22.16,0.48,5.34,5.24,8.2,7.05,2.93
Canada,CAN,2009,42933,31937357.0,15812656.0,16124701.0,12.18009367525309,18.902580312883554,5.587700509919532,0.6622807784395287,10.426956665219809,12.037735268983845,17.080365290762614,13.200195035909223,10.292059766171624,0.67,14.82,18.79,26.11,21.14,20.38,0.65,5.81,5.19,7.97,5.66,3.48
Canada,CAN,2010,49974,32286140.0,15986926.0,16299214.0,12.237449258412433,18.64648651028972,5.951207217722278,0.8549582099098741,10.570813028200797,11.971749223537438,16.717613940555758,13.543545127399177,10.991678990001546,0.99,15.73,17.28,25.39,20.7,21.79,0.71,5.13,6.59,7.97,6.75,3.64
Canada,CAN,2011,54841,32615418.0,16151270.0,16464148.0,11.430176979488659,17.21846022015606,5.751891929057003,0.8297582352166525,10.836316034750915,11.402295843884124,15.010404872276494,12.674478737362216,10.336887377233243,0.68,15.45,17.08,22.21,19.77,19.5,0.99,6.0,5.65,7.75,5.92,4.02
Canada,CAN,2012,55347,32961196.0,16321801.0,16639395.0,11.910975560474201,18.208774877233218,5.733381532201141,0.9095627143491544,11.225835197804416,11.333870382300962,15.781761464928609,13.76938848388818,9.548382716154165,0.88,16.15,17.23,23.83,21.47,18.61,0.94,6.07,5.37,7.67,6.42,3.24
Canada,CAN,2013,55310,33314836.0,16495277.0,16819559.0,12.168752684239537,18.43558007543614,6.022750061401728,0.9331439673175658,9.472359309512585,11.738253311097456,16.380236706376785,14.017457054623547,12.32471630251849,0.78,12.7,17.87,24.72,21.8,23.31,1.1,6.1,5.55,7.99,6.56,4.61
Chile,CHL,1985,1658,10675400.0,5270800.0,5404600.0,6.397886730239616,10.852242543826364,2.0538060170965475,0.4090481449666626,6.514392736452098,7.343367532940992,8.720456397718012,10.326875480071692,16.171328671328673,0.73,10.73,12.67,14.48,18.59,38.81,0.08,2.22,1.98,3.19,3.31,2.12
Chile,CHL,1986,1728,10931700.0,5388900.0,5542800.0,5.982601059304591,9.872144593516301,2.201053619109475,0.4577039903466067,5.809527625305501,7.340706665361652,7.59095378564405,10.847064668377909,10.046044370029302,0.57,8.56,12.1,12.61,21.09,22.98,0.34,3.0,2.55,2.83,2.28,2.03
Chile,CHL,1987,1985,11209000.0,5525700.0,5683300.0,6.182531894013739,10.279240639195034,2.199426389597593,0.2840563243111634,6.017505470459519,8.400553672855711,7.441218211806222,11.548090123556488,7.755102040816327,0.48,8.97,13.99,12.61,21.28,20.28,0.08,3.0,2.78,2.54,3.41,0.0
Chile,CHL,1988,2303,11306000.0,5561000.0,5745000.0,6.164868211569078,10.429778816759576,2.0365535248041775,0.44229995979091274,6.019261637239166,8.192219679633867,7.88158400615148,9.501187648456057,11.510791366906474,0.4,8.9,14.61,13.6,17.84,27.36,0.49,3.08,1.74,2.41,2.73,1.74
Chile,CHL,1989,2599,11501000.0,5657000.0,5844000.0,6.303799669593949,11.065936008485062,1.6940451745379876,0.5160778086542279,6.685461135722916,8.258928571428571,7.56333830104322,9.350850077279752,13.167259786476867,0.86,11.16,14.43,12.94,18.83,32.08,0.16,2.12,2.06,2.41,1.68,1.71
Chile,CHL,1990,2828,11709000.0,5759000.0,5950000.0,6.345546161072679,11.008855704115298,1.8319327731092436,0.4777070063694268,6.315366049879324,7.51395448690425,7.611453425154041,12.238805970149254,8.833922261484098,0.71,10.67,12.68,13.13,23.85,19.64,0.24,1.87,2.32,2.4,2.6,1.75
Chile,CHL,1991,3187,11871000.0,5844800.0,6026200.0,6.629601549995788,11.189433342458253,2.207029305366566,0.4730555446051957,7.151273820649303,7.320394960844399,9.239815203695926,9.286341035390464,12.048192771084336,0.39,11.42,12.14,15.81,17.98,27.56,0.56,2.79,2.48,2.89,2.13,2.68
Chile,CHL,1992,3791,12125000.0,5965000.0,6160000.0,5.4268041237113405,9.42162615255658,1.5584415584415583,0.34762456546929316,4.993909866017052,7.740066225165562,6.68476416694944,8.30376153300213,8.305647840531561,0.46,7.55,13.38,11.85,16.41,21.19,0.24,2.38,2.07,1.79,1.56,0.0
Chile,CHL,1993,4006,12306400.0,6063500.0,6242900.0,6.013131378794774,10.291086006431929,1.8581108138845728,0.45719510801234425,5.88475684511647,7.195137079766779,7.568837269998695,8.943543879262158,15.625,0.67,9.54,12.37,12.39,16.95,41.7,0.23,2.15,1.99,2.89,2.3,0.0
Chile,CHL,1994,4551,12526600.0,6173900.0,6352700.0,6.3943927322657395,11.40284099191759,1.5269098178727154,0.22450048641772055,6.264843174187209,8.605851979345957,7.969507969507969,9.754433833560709,10.876132930513595,0.15,10.93,15.03,14.25,19.06,26.68,0.3,1.49,2.14,1.86,2.0,1.45
Chile,CHL,1995,5695,12897643.0,6349886.0,6547757.0,7.210619800842681,12.70888957691524,1.878505876134377,0.5120151673521575,7.328101365860927,8.619277524804932,9.117698764343242,11.220281018827762,12.867264583812434,0.72,11.92,15.54,16.34,20.92,31.46,0.3,2.62,1.64,2.06,3.23,2.16
Chile,CHL,1996,5946,13125089.0,6464115.0,6660974.0,6.986619290733953,12.314137356776605,1.8165511530295717,0.39698335954024994,8.00886962086092,7.927930260100831,8.754136184889667,11.356132790195447,8.13637616304248,0.5,13.02,14.01,15.54,22.39,19.3,0.29,2.87,1.79,2.12,2.22,1.66
Chile,CHL,1997,6368,13339550.0,6571753.0,6767797.0,6.821819326738908,11.80811269078433,1.979964824595064,0.357389839049486,7.827618096161885,8.317231253985339,8.42047353936361,9.531041798569477,11.370699980290786,0.42,11.71,14.8,14.74,18.66,28.14,0.29,3.84,1.78,2.22,1.93,1.6
Chile,CHL,1998,6023,13543940.0,6674247.0,6869693.0,7.612260538661571,13.469684295471833,1.921483245321152,0.2842217156759645,7.550361513718967,9.526146269573127,9.828605501070498,11.150698087655277,12.436992003745729,0.28,11.97,16.57,17.63,22.88,27.77,0.29,3.01,2.41,2.16,1.32,3.48
Chile,CHL,1999,5470,13743882.0,6774420.0,6969462.0,7.574279232024838,13.329554412038226,1.98006675407657,0.14178760854284522,6.816714104618623,10.191076693247393,9.615448466375813,11.20447528803629,13.184815801059964,0.21,10.78,17.66,17.3,21.19,32.55,0.07,2.75,2.65,2.05,2.78,1.87
Chile,CHL,2000,5584,13943575.0,6874386.0,7069189.0,10.564005285588523,18.416190187749134,2.9282001089516774,0.4965560292542438,10.415967994571071,13.713960371852238,13.617247341923653,14.284420814538167,16.127896490706014,0.56,16.81,24.27,23.8,26.21,40.66,0.43,3.84,3.05,3.59,4.16,1.8
Chile,CHL,2001,5020,14139590.0,6972397.0,7167193.0,11.492553885933043,19.964439775876215,3.2509240367881818,0.7824022095038397,12.18425552836265,14.021244990409468,15.722882806914445,14.121371546421546,12.377312603144272,0.84,19.42,23.67,27.37,28.42,29.88,0.72,4.74,4.27,4.25,1.93,2.07
Chile,CHL,2002,4866,14332840.0,7068946.0,7263894.0,11.184105871550928,19.19663836730398,3.3866132958437993,0.7870711401405208,11.033933175742204,13.753133663569397,15.185891229339534,13.636765572280716,15.598482579614654,1.2,18.2,23.67,25.6,25.63,34.66,0.36,3.66,3.72,4.91,3.36,4.31
Chile,CHL,2003,5208,14523758.0,7164284.0,7359474.0,11.388237121549395,19.569296806212595,3.424157759100718,0.8659233196036381,10.810297731419471,14.501042944091411,14.656281553374884,15.016305636706893,15.967235233301265,1.42,17.37,24.56,25.09,28.2,36.41,0.29,4.05,4.31,4.36,3.66,3.82
Chile,CHL,2004,6744,14710993.0,7257756.0,7453237.0,11.793901336232027,20.281750998518,3.528668147812823,0.7288239296218461,13.122498523718916,15.441943561114835,14.712565206858434,13.453504587745464,15.54744273358593,1.07,21.54,25.36,25.2,25.96,36.01,0.37,4.44,5.39,4.36,2.62,3.37
Chile,CHL,2005,8256,14893574.0,7348897.0,7544677.0,11.293461193397905,19.091300367932767,3.6979714307186375,1.4734066672388397,11.957698271070415,13.309570879957409,14.163474364225621,14.164244112015888,13.869394684138406,1.88,19.08,22.47,23.53,26.26,34.23,1.05,4.61,4.01,4.91,3.63,1.77
Chile,CHL,2006,10270,15071596.0,7437777.0,7633819.0,11.90982030038491,20.140426366641538,3.8905821581570117,0.967651413254889,11.91695399766861,13.61006042704805,16.255259665424546,13.57160500900234,15.975490048157226,1.46,18.19,23.05,26.96,25.77,38.91,0.45,5.43,4.0,5.67,2.9,2.27
Chile,CHL,2007,11387,15245435.0,7524614.0,7720821.0,12.121661336655858,19.881418501998905,4.559100644866653,1.05330434740084,14.011880072604415,15.492954336937867,14.600816982077497,14.146657308108756,12.303507012144586,1.4,21.23,24.78,23.67,26.19,28.72,0.69,6.54,6.03,5.63,3.58,2.46
Chile,CHL,2008,11653,15415661.0,7609695.0,7805966.0,13.544667335380558,21.998253543670277,5.303635706330261,1.1407715950914878,15.610437280278662,17.03752344162784,16.40486597595846,15.643044940545506,13.855121611680527,1.05,23.02,27.45,27.05,27.42,32.54,1.24,7.94,6.4,5.87,5.26,2.64
Chile,CHL,2009,11062,15584149.0,7693968.0,7890181.0,13.78323577373394,22.407163637800416,5.37376772472013,0.9991507218863965,15.25959862310381,17.7559286728059,16.588067736337848,15.774914268599256,15.9632462218987,1.13,22.91,28.43,26.6,28.31,37.48,0.86,7.34,6.83,6.67,4.68,3.06
Chile,CHL,2010,13874,15751851.0,7777900.0,7973951.0,12.703268968199358,20.802530245953278,4.803139623004958,1.0869274076121407,14.290160113305092,15.112434550401147,16.18204263551392,12.873159704905078,16.723133048007778,1.37,21.83,23.8,26.05,23.48,40.59,0.79,6.47,6.2,6.39,3.44,2.47
Chile,CHL,2011,15854,15910783.0,7857493.0,8053290.0,12.739787853306778,21.08815114439173,4.594395582426562,0.9394806159704658,13.463596872346372,15.359669685854131,15.536902793675017,15.217050294111548,15.430873432380565,0.92,21.65,25.2,24.46,28.13,35.57,0.96,4.97,5.26,6.67,3.7,3.35
Chile,CHL,2012,16617,16075247.0,7940010.0,8135237.0,11.45239012501643,19.01760829016588,4.068719817259165,0.5910761684393698,10.792384694552437,14.488184904223973,14.57212212153276,12.728806914197264,16.13890508433668,0.62,16.86,23.92,23.41,22.8,39.13,0.56,4.49,4.78,5.79,3.72,2.33
Chile,CHL,2013,17140,16242244.0,8023918.0,8218326.0,10.700491877846435,17.69709012479938,3.8694011408162683,0.7920980300521991,10.155442637840467,13.066063885586079,13.481864804861486,12.46990541467358,13.56211874200047,0.93,15.71,21.92,21.59,22.21,30.87,0.65,4.38,3.94,5.41,3.74,3.17
Chile,CHL,2014,15883,16406867.0,8106711.0,8300156.0,10.903970879997992,18.194801812967057,3.7830614267972793,0.835133510010467,10.6790235476077,12.804374473287105,13.739050463760302,12.676132216284392,13.713000610228526,0.94,16.83,20.87,22.25,22.9,33.62,0.73,4.27,4.47,5.25,3.48,1.76
Chile,CHL,2015,14729,16565725.0,8186654.0,8379071.0,11.095198067093351,17.833903814672027,4.511239969204223,0.8784255101156686,10.492709206587234,13.085035743474018,13.358818693454014,12.896323765100437,18.32849443371593,0.71,15.99,21.04,21.14,21.59,41.44,1.06,4.76,4.85,5.59,5.05,4.46
Colombia,COL,1985,1393,25052400.0,12547500.0,12504900.0,3.995625169644425,6.240286909742977,1.7433166198850052,0.3233439644909537,5.891737351719345,5.174138006000261,4.511185267581263,5.771539384984763,8.069939475453934,0.35,8.02,8.31,7.67,11.13,17.02,0.3,3.73,1.98,1.29,1.04,1.72
Colombia,COL,1986,1366,25585600.0,12814600.0,12771000.0,3.7442936651866674,5.774663274702293,1.7069924046668232,0.2878153376793449,5.892633434894907,5.045022032058242,4.296260438097543,4.249932181933267,4.280540006585446,0.28,7.98,7.96,7.47,7.81,10.32,0.29,3.77,2.06,1.06,1.11,0.0
Colombia,COL,1987,1299,28009432.0,13869002.0,14140430.0,3.395284845476338,5.45100505429302,1.3790245416864975,0.32382408787497696,5.984047301108976,4.195500449165342,3.268628269426641,4.256968346779736,3.6262020293133106,0.41,8.52,7.34,5.73,8.23,7.62,0.24,3.4,1.09,0.98,0.83,0.78
Colombia,COL,1988,1369,28649501.0,14182328.0,14467173.0,3.1833015171887284,5.224812174700797,1.1819862802497765,0.29246893757352255,4.669334925842278,4.6951624360491255,3.3453664606148745,3.765257407278373,7.186207707534413,0.35,6.86,7.94,5.96,7.76,14.14,0.23,2.44,1.5,0.9,0.32,2.24
Colombia,COL,1989,1350,29289829.0,14494887.0,14794942.0,2.837162347380041,4.505036845061297,1.2031138749986314,0.3124088156769243,3.8205413607688916,4.2712291257079915,3.2036443004067596,3.839694849745568,4.419563936358279,0.29,5.38,6.98,5.42,7.94,8.63,0.33,2.24,1.6,1.13,0.31,1.44
Colombia,COL,1990,1346,29930973.0,14806588.0,15124385.0,2.8899828949763844,4.491244032723812,1.3223678185922931,0.2338544143036191,4.460276143483827,3.731299896373992,3.1852405525022536,4.067861796244501,4.908557661235893,0.29,6.17,6.09,5.23,7.56,10.39,0.18,2.71,1.41,1.28,1.07,1.05
Colombia,COL,1991,1348,30584178.0,15122154.0,15462024.0,3.3023611097215038,5.277026010977008,1.371101221935757,0.40051664219469524,5.36615310227902,4.548407947719588,3.336031671747132,3.9710076331591173,3.337888569498767,0.57,7.84,7.34,5.73,7.73,6.64,0.22,2.85,1.8,1.1,0.75,1.0
Colombia,COL,1992,1664,29615400.0,14642700.0,14972700.0,3.667011082072165,5.804940345701271,1.5762020210115746,0.44134063708819027,5.74224051784569,5.135048394452797,3.6039453717754175,4.615010930289046,4.283965728274174,0.43,8.12,8.59,5.88,9.35,9.27,0.45,3.33,1.77,1.47,0.46,0.36
Colombia,COL,1993,1845,30242200.0,14952100.0,15290100.0,3.587701952900252,5.825268691354392,1.3995984329729696,0.37198086222598475,5.663273670248438,4.570773263433814,3.8071258475026166,4.8961541498854935,4.341819617130452,0.53,8.26,7.49,6.75,9.12,9.87,0.21,3.03,1.72,1.06,1.19,0.0
Colombia,COL,1994,2646,30874600.0,15264300.0,15610300.0,3.8802122132756374,6.092647550166074,1.7168151797210818,0.342274732518635,6.578068156507536,4.8889598977472435,3.784019793334304,4.966696184499288,6.292906178489703,0.32,9.23,7.98,6.51,9.06,13.45,0.36,3.89,1.86,1.24,1.37,0.68
Colombia,COL,1995,2796,33090899.0,16326909.0,16763990.0,3.4752757850428906,5.4449988053464375,1.5569085879912836,0.2940702844447759,5.3307003989347415,4.72552160629685,3.6995072551224437,4.537636453210486,4.87237848636082,0.35,7.41,7.85,5.92,8.59,11.39,0.24,3.22,1.67,1.63,1.07,0.3
Colombia,COL,1996,2883,33703636.0,16622404.0,17081232.0,3.5871500629783686,5.721194118492126,1.5104296926591712,0.44547419321106707,5.571073789144097,4.291475174119403,3.8991035536275365,4.882174513503603,5.9862416213402865,0.48,7.79,6.91,6.91,9.44,13.26,0.41,3.31,1.74,1.09,0.98,0.85
Colombia,COL,1997,3106,34338825.0,16930532.0,17408293.0,3.616897200180845,5.676135870981491,1.6141731989460426,0.42081269451628456,5.766039734420481,4.696888130963693,3.5942885643077513,4.581093212939469,5.892977163917141,0.44,8.34,7.38,5.99,8.67,13.05,0.41,3.15,2.08,1.36,1.08,0.82
Colombia,COL,1998,2814,34987039.0,17246136.0,17740903.0,5.865029046899339,8.999117251539706,2.81834583053636,0.9679467354072118,9.864008809056992,7.480901588064979,5.479647025334472,6.637734992413069,8.261415670069656,0.82,13.16,12.21,9.19,13.09,18.79,1.12,6.52,2.87,2.02,1.11,0.78
Colombia,COL,1999,2419,35629408.0,17559059.0,18070349.0,6.014694378306818,9.396858909124914,2.728226222968909,0.9432105723425043,9.574445420142323,7.63838024484671,5.873382866669305,7.514405018081136,8.26136601687089,0.8,12.87,12.54,10.04,15.1,18.83,1.09,6.22,2.86,1.98,1.01,0.76
Colombia,COL,2000,2755,36252342.0,17861903.0,18390439.0,6.504407356633676,10.161291324894107,2.9526211962639937,1.0944464179409108,11.249455992216538,7.956944289022442,6.064692470102,6.84217304939244,9.425986015264385,0.84,15.73,13.23,10.31,13.28,20.66,1.35,6.68,2.82,2.1,1.32,1.46
Colombia,COL,2001,2662,36884428.0,18169014.0,18715414.0,6.539345004889325,10.209689969967549,2.976156445163329,0.9320792672831673,11.252139026650143,8.065246659408933,5.953068844063386,7.879926633107333,7.927222629213729,0.8,14.84,13.19,10.78,15.12,17.76,1.07,7.59,3.07,1.45,1.66,0.94
Colombia,COL,2002,2613,37478276.0,18456847.0,19021429.0,6.347677251749787,9.833748960480628,2.965076914042578,1.3668324895381823,10.892827866733821,8.147504066741046,5.811484844609285,5.883345597478139,6.837750695609638,1.21,14.37,13.76,10.32,11.0,15.18,1.53,7.34,2.68,1.6,1.49,0.9
Colombia,COL,2003,2489,38044513.0,18730678.0,19313835.0,5.964066355639774,9.033308885028081,2.9874957511027715,0.974089226573154,9.845162554369514,7.590205258529437,5.319633181078233,7.431248565356181,6.984863166530567,0.81,12.26,12.61,9.05,13.99,14.97,1.15,7.38,2.7,1.84,1.79,1.3
Colombia,COL,2004,3033,38604716.0,19001408.0,19603308.0,5.81276132169966,9.173004442618147,2.555691110908424,1.145244108191329,9.297691375967526,7.10538642163567,5.291163084228582,6.791840104288967,10.204131812794753,1.3,12.5,11.7,9.27,13.04,21.91,0.99,6.03,2.62,1.58,1.42,1.89
Colombia,COL,2005,3742,39172790.0,19275991.0,19896799.0,5.3659695926687885,8.492429779615481,2.337059343063173,0.9508367482238964,8.919572860648863,6.4008515290123995,4.88386845126907,6.178847494238727,8.104249248569243,1.21,12.28,10.24,8.43,11.89,18.12,0.68,5.48,2.65,1.58,1.26,1.02
Colombia,COL,2006,4095,39708676.0,19533523.0,20175153.0,5.482429079226917,8.790017038913053,2.280032275343835,1.0295928941808368,8.591885670003142,7.139540332594919,4.979896533707709,5.865078672578858,9.362846853512552,1.08,12.32,11.68,8.61,10.96,21.46,0.98,4.77,2.69,1.6,1.48,0.78
Colombia,COL,2007,5150,40275206.0,19806933.0,20468273.0,5.41524232054828,8.719169191918809,2.218066956601566,0.9275994196841657,8.354863096450519,7.155984056189621,5.010392741928882,5.988089895683344,7.679084477608338,0.87,11.61,11.51,8.85,12.14,17.71,0.98,5.02,2.89,1.43,0.68,0.56
Colombia,COL,2008,5971,40859129.0,20089387.0,20769742.0,5.433302310482438,8.82057775082933,2.156983943276715,1.089742208161588,8.138705401676596,6.829917104942357,5.232694013621268,6.056157855394255,7.819384889144368,1.12,11.24,11.45,9.34,11.79,17.57,1.06,4.96,2.29,1.4,1.1,0.9
Colombia,COL,2009,5643,41436173.0,20368412.0,21067761.0,5.427624795369012,8.847032355786991,2.121725227469592,1.0457170469631525,8.161034287731498,6.643495364361036,5.250019578922354,6.206874717774656,7.65348294701953,1.29,11.26,11.47,9.31,11.32,17.74,0.79,4.98,1.9,1.46,1.79,0.52
Colombia,COL,2010,6836,41989103.0,20635097.0,21354006.0,5.017968590565033,8.286852249834348,1.8591359391769395,0.9768406944995445,7.912675382314494,6.744476582035732,4.573223375377355,4.783914929685383,6.912726823848907,0.98,11.23,11.54,8.2,9.63,15.54,0.97,4.5,2.03,1.19,0.59,0.84
Colombia,COL,2011,7885,42538305.0,20899844.0,21638461.0,4.805080973489658,7.952212466274867,1.7653750883669592,0.919245507800411,7.235993184621197,5.827992299296739,4.915006927639252,4.9359868945751035,6.0668912680371525,0.98,10.54,9.95,8.67,9.45,13.75,0.85,3.83,1.77,1.41,1.03,0.65
Colombia,COL,2012,8586,43055864.0,21148584.0,21907280.0,4.9215131300117445,8.189673597059738,1.7665360555943048,0.9476135828715768,7.59407352303019,6.191148189918895,4.443422879316552,5.5770644948451205,6.84410854573644,1.06,11.42,10.59,7.78,10.41,15.21,0.83,3.65,1.85,1.33,1.39,0.93
Colombia,COL,2013,8731,43546298.0,21383541.0,22162757.0,4.748968557556832,7.777009429822685,1.8273899767975617,0.9522933201941589,7.077895170504219,5.841080139619516,4.57241094945423,5.232886028785393,6.513769139698342,0.99,10.62,9.69,7.77,9.73,14.68,0.91,3.43,2.04,1.59,1.33,0.75
Colombia,COL,2014,8591,44021800.0,21610898.0,22410902.0,4.829425421041393,8.120902703811753,1.655444301170921,0.7964835252360827,7.365845920464751,5.983057036093889,4.46674317928716,5.42031283850976,7.481561776020745,0.9,11.38,9.96,7.89,10.12,17.07,0.69,3.23,2.05,1.27,1.34,0.72
Colombia,COL,2015,6552,44490427.0,21834701.0,22655726.0,5.241577025098006,8.472751699233251,2.1274974812107104,1.040762921855382,7.849550839992651,6.104616684889155,5.161371133977629,5.751752457285294,7.5578835297287705,0.96,11.27,9.49,9.12,10.83,16.33,1.13,4.32,2.75,1.46,1.34,1.4
Costa Rica,CRI,1985,2145,2236200.0,1127600.0,1108600.0,5.723996064752705,9.932600212841434,1.4432617716038245,0.508819538670285,7.313592579379236,8.083140877598153,8.064516129032258,6.914893617021277,3.2258064516129035,0.66,11.55,14.61,14.68,13.19,7.69,0.35,2.91,1.4,1.39,1.03,0.0
